IMG_ID,Genome_Status,Genome_Name,Domain,Phylum,Class,Order,Family,Genus,Species,Habitat,Isolation_Country,Genome_Size,Gene_Count,GC_Count,GC_%,w/_Func_Pred_Count,w/_Func_Pred_%,Horizontally_Transferred_Count,Horizontally_Transferred_%,Diseases,Gram_Staining
638341124,Draft,Marinomonas_sp._MED121,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,sp.,"Marine, Aquatic",-1,5121076,4918,2093083,0.41,3024,61.49,1756,35.71,None,Gram-
638341130,Draft,Mycobacterium_tuberculosis_C,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,tuberculosis,Host,USA,4276200,4087,2794849,0.65,2970,72.67,20,0.49,Tuberculosis,Gram+
638341133,Draft,Mycoplasma_genitalium_G37,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,genitalium,"Urogenital tract, Host",-1,560035,897,175924,0.31,615,68.56,8,0.89,"Respiratory infection, Urogenital infection, Non-gonococcal urethritis",Gram+
638341134,Draft,Nitrobacter_sp._Nb-311A,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Nitrobacter,sp.,"Surface water, Marine, Fresh water, Aquatic, Soil",Angola,4104352,4312,2477915,0.6,2450,56.82,378,8.77,None,Gram-
638341135,Draft,Nitrococcus_mobilis_Nb-231,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Nitrococcus,mobilis,"Surface water, Marine",-1,3617638,3552,2169455,0.6,2136,60.14,1364,38.4,None,Gram-
638341138,Draft,Oceanicaulis_alexandrii_HTCC2633,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Oceanicaulis,alexandrii,"Marine, Aquatic",-1,3168201,3081,2014697,0.64,1811,58.78,821,26.65,None,Gram-
638341139,Draft,Oceanicola_batsensis_HTCC2597,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicola,batsensis,"Marine, Aquatic",-1,4437668,4261,2933210,0.66,2799,65.69,555,13.03,None,Gram-
638341140,Draft,Oceanicola_granulosus_HTCC2516,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicola,granulosus,"Aquatic, Marine",-1,4039111,3855,2844084,0.7,2574,66.77,606,15.72,None,Gram-
638341141,Draft,Bermanella_marisrubri_RED65,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Bermanella,marisrubri,"Aquatic, Marine, Red Sea",-1,3527084,3372,1550506,0.44,2152,63.82,1638,48.58,None,Gram-
638341142,Draft,Neptuniibacter_caesariensis_MED92,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptuniibacter,caesariensis,"Marine, Aquatic",-1,3873219,3735,1806284,0.47,2415,64.66,1970,52.74,None,Gram-
638341150,Draft,Photobacterium_profundum_3TCK,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,profundum,Marine,USA,6107610,5728,2522211,0.41,2802,48.92,509,8.89,None,Gram-
638341151,Draft,Photobacterium_sp._SKA34,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,sp.,Marine,Sweden,4946988,4734,1957151,0.4,2626,55.47,121,2.56,None,Gram-
638341152,Draft,Polaribacter_irgensii_23-P,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,irgensii,"Aquatic, Surface water, Marine",-1,2745458,2602,947737,0.35,1465,56.3,244,9.38,None,Gram-
638341157,Draft,Pseudoalteromonas_tunicata_D2,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,tunicata,"Host, Marine",Sweden,4982425,4637,1985528,0.4,2758,59.48,674,14.54,None,Gram-
638341158,Draft,Pseudomonas_aeruginosa_2192,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,"Soil, Host",-1,6826253,6203,4517349,0.66,5104,82.28,218,3.51,"Opportunistic infection, Cystic Fibrosis",Gram-
638341159,Draft,Pseudomonas_aeruginosa_C3719,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,"Host, Soil, Fresh water",United Kingdom,6146998,5696,4087884,0.67,4795,84.18,32,0.56,Cystic Fibrosis,Gram-
638341161,Draft,Pseudomonas_aeruginosa_PACS2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,"Soil, Fresh water, Host",-1,6492423,5753,4306352,0.66,4724,82.11,61,1.06,"Nocosomial infection, Cystic Fibrosis",Gram-
638341165,Draft,Psychroflexus_torquis_ATCC_700755,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Psychroflexus,torquis,"Marine, Aquatic",-1,6014448,6835,2130918,0.35,3487,51.02,2949,43.15,None,Gram-
638341167,Draft,Psychromonas_sp._CNPT3,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,sp.,"Deep sea, Marine",-1,2945265,2829,1137266,0.39,1784,63.06,619,21.88,None,Gram-
638341168,Draft,Ralstonia_solanacearum_UW551,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,solanacearum,Soil,USA,5895318,4418,3823183,0.65,2906,65.78,140,3.17,"Wilting disease, Plant rot",Gram-
638341169,Draft,Reinekea_sp._MED297,Bacteria,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Reinekea,sp.,"Aquatic, Marine",-1,4506331,4301,2359091,0.52,2676,62.22,653,15.18,None,Gram-
638341178,Draft,Rickettsia_sibirica_246,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,sibirica,Host,Russia,1250021,1270,405874,0.32,567,44.65,-1,-1,North Asian tick typhus,Gram-
638341179,Draft,Rickettsiella_grylli,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,grylli,"Soil, Host",-1,1561368,1457,592192,0.38,1116,76.6,651,44.68,-1,Gram-
638341182,Draft,Roseobacter_sp._MED193,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,sp.,"Marine, Aquatic",-1,4652716,4605,2673036,0.57,3007,65.3,333,7.23,None,Gram-
638341183,Draft,Roseovarius_nubinhibens_ISM,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,"Aquatic, Surface water, Marine",-1,3668667,3605,2344580,0.64,2416,67.02,265,7.35,None,Gram-
638341184,Draft,Roseovarius_sp._217,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,sp.,"Fresh water, Aquatic, Marine",United Kingdom,4762632,4823,2896289,0.61,3118,64.65,368,7.63,None,Gram-
638341196,Draft,Shigella_dysenteriae_1012,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Shigella,dysenteriae,Host,Bangladesh,3013140,2834,1529478,0.51,2398,84.62,3,0.11,Food poisoning,Gram-
638341199,Draft,Sphingomonas_sp._SKA58,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,sp.,"Aquatic, Marine",-1,3948000,3985,2494825,0.63,2381,59.75,647,16.24,None,Gram-
638341202,Draft,"Streptococcus_agalactiae_18RS21,_ATCC_BAA-1175",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae,Host,USA,2193092,2685,809354,0.37,1772,66,7,0.26,"Septicemia, Pneumonia, Meningitis",Gram+
638341203,Draft,"Streptococcus_agalactiae_515,_ATCC_BAA-1177",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae,Host,-1,2088229,2367,737767,0.35,1710,72.24,16,0.68,"Pneumonia, Meningitis, Septicemia",Gram+
638341204,Draft,"Streptococcus_agalactiae_CJB111,_ATCC_BAA-23",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae,Host,-1,2105032,2300,748979,0.36,1644,71.48,23,1,"Septicemia, Meningitis, Pneumonia",Gram+
638341205,Draft,"Streptococcus_agalactiae_COH1,_ATCC_BAA-1176",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae,Host,-1,2205442,2483,782836,0.36,1829,73.66,17,0.68,"Pneumonia, Septicemia, Meningitis",Gram+
638341206,Draft,"Streptococcus_agalactiae_H36B,_ATCC_BAA-1174",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae,Host,USA,2201150,2510,783283,0.36,1784,71.08,31,1.24,"Meningitis, Pneumonia, Septicemia",Gram+
638341207,Draft,Streptococcus_pneumoniae_TIGR4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,pneumoniae,"Nasopharyngeal microflora, Host",Norway,2016795,1912,798326,0.4,1618,84.62,2,0.1,Pneumonia,Gram+
638341208,Draft,Streptococcus_pyogenes_M49_591,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,pyogenes,Host,-1,1327684,1406,508882,0.38,1211,86.13,1,0.07,Rheumatic fever,Gram+
638341209,Draft,Streptococcus_suis_89/1591,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,suis,Host,-1,1978218,1936,811614,0.41,1351,69.78,20,1.03,"Septicemia, Arthritis, Endocarditis, Meningitis",Gram+
638341211,Draft,Sulfitobacter_sp._EE-36,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,sp.,"Surface water, Marine",USA,3547243,3542,2139377,0.6,2435,68.75,100,2.82,None,Gram-
638341212,Draft,Sulfitobacter_sp._NAS-14.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,sp.,"Marine, Surface water",-1,4002069,4026,2403046,0.6,2645,65.7,155,3.85,None,Gram-
638341213,Draft,Synechococcus_sp._RS9917,Bacteria,Cyanobacteria,unclassified,Chroococcales,unclassified,Synechococcus,sp.,"Aquatic, Fresh water, Marine",Israel,2579542,2822,1662753,0.64,1472,52.16,149,5.28,None,Gram-
638341214,Draft,Synechococcus_sp._WH5701,Bacteria,Cyanobacteria,unclassified,Chroococcales,unclassified,Synechococcus,sp.,Marine,-1,3043834,3403,1990307,0.65,1785,52.45,375,11.02,None,Gram-
638341215,Draft,Synechococcus_sp._WH7805,Bacteria,Cyanobacteria,unclassified,Chroococcales,unclassified,Synechococcus,sp.,Marine,-1,2620367,2937,1510186,0.58,1454,49.51,153,5.21,None,Gram-
638341218,Draft,Polaribacter_sp._MED152,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,sp.,"Aquatic, Marine",-1,2967100,2723,908375,0.31,1550,56.92,244,8.96,None,Gram-
638341222,Draft,Vibrio_alginolyticus_12G01,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,alginolyticus,"Surface water, Marine, Host",-1,5160431,4824,2300128,0.45,2989,61.96,153,3.17,"Soft tissue infection, Bacteremia",Gram-
638341223,Draft,Photobacterium_angustum_S14,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,angustum,"Marine, Surface water",Australia,5101447,4751,2024693,0.4,2576,54.22,204,4.29,None,Gram-
638341224,Draft,Vibrio_cholerae_MO10,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,"Aquatic, Fresh water, Host",-1,4024286,3502,1915076,0.48,3015,86.09,20,0.57,"Food poisoning, Cholera",Gram-
638341226,Draft,Vibrio_cholerae_RC385,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,"Aquatic, Marine, Fresh water, Host",USA,3625004,3307,1720503,0.47,2834,85.7,63,1.91,"Cholera, Food poisoning",Gram-
638341227,Draft,Vibrio_cholerae_V51,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,"Host, Fresh water, Gastrointestinal tract",-1,3773421,3417,1793038,0.48,2923,85.54,56,1.64,"Gastrointestinal disease, Cholera, Food poisoning",Gram-
638341228,Draft,Vibrio_cholerae_V52,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,"Gastrointestinal tract, Fresh water, Host",Sudan,3906793,3467,1855401,0.47,3034,87.51,6,0.17,"Food poisoning, Cholera",Gram-
638341230,Draft,Vibrio_sp._MED222,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,sp.,"Marine, Aquatic",-1,4891901,4733,2149994,0.44,2896,61.19,130,2.75,None,Gram-
638341231,Draft,Vibrio_splendidus_12B01,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,splendidus,"Marine, Surface water",-1,5596386,5346,2465573,0.44,3235,60.51,255,4.77,Vibriosis,Gram-
638341232,Draft,Wolbachia_endosymbiont_of_Drosophila_ananassae,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,unclassified,"Endosymbiont, Host",-1,1440750,1834,514492,0.36,1201,65.49,43,2.34,None,Gram-
638341233,Draft,Wolbachia_endosymbiont_of_Drosophila_simulans,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,unclassified,"Endosymbiont, Host",-1,1063100,781,376358,0.35,588,75.29,24,3.07,None,Gram-
638341234,Draft,Wolbachia_endosymbiont_of_Drosophila_willistoni_TSC#14030-0811.24,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,unclassified,"Insect endosymbiont, Host",-1,862637,992,302676,0.35,650,65.52,4,0.4,None,Gram-
638341237,Draft,Xylella_fastidiosa_Dixon,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,fastidiosa,Host,-1,2622328,2410,1364351,0.52,1599,66.35,5,0.21,Almond leaf scorch,Gram-
638341238,Draft,Yersinia_bercovieri_ATCC_43970,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,bercovieri,"Gastrointestinal tract, Host, Feces",France,4301412,3634,2103092,0.49,3207,88.25,44,1.21,"Food poisoning, Gastroenteritis",Gram-
638341239,Draft,Yersinia_frederiksenii_ATCC_33641,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,frederiksenii,Host,Denmark,4845578,4217,2272788,0.47,3675,87.15,72,1.71,"Gastroenteritis, Food poisoning",Gram-
638341240,Draft,Yersinia_intermedia_ATCC_29909,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,intermedia,Host,-1,4677210,3938,2217786,0.47,3494,88.73,28,0.71,"Gastroenteritis, Food poisoning",Gram-
638341241,Draft,Yersinia_mollaretii_ATCC_43969,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,mollaretii,"Host, Soil, Fresh water, Food",USA,4527725,3800,2218884,0.49,3379,88.92,67,1.76,"Food poisoning, Gastroenteritis",Gram-
638341243,Draft,Yersinia_pestis_bv_Orientalis_IP275,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,pestis,Host,-1,5081206,4413,2431744,0.48,3810,86.34,8,0.18,Bubonic and Pneumonic plague,Gram-
638341245,Draft,delta_proteobacterium_sp._MLMS-1,Bacteria,Proteobacteria,Deltaproteobacteria,unclassified,unclassified,unclassified,unclassified,"Aquatic, Fresh water",USA,6058912,5487,3640935,0.6,3677,67.01,493,8.98,None,Gram-
638341246,Draft,Agreia_sp._PHSC20C1,Bacteria,Actinobacteria,Actinobacteria,unclassified,unclassified,Agreia,sp.,"Marine, Aquatic",Antarctica,2769012,2718,1636346,0.59,1778,65.42,206,7.58,None,Gram+
638341247,Draft,Marine_gamma_proteobacterium_sp._HTCC2207,Bacteria,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,unclassified,unclassified,Marine,USA,2620870,2429,1294433,0.49,1649,67.89,1052,43.31,None,Gram-
639279301,Finished,Agrobacterium_tumefaciens_C58-Cereon,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,tumefaciens,"Host, Root nodule",-1,5673465,5380,3349785,0.59,755,14.03,104,1.93,Plant tumors,Gram-
639279302,Finished,Agrobacterium_tumefaciens_C58-UWash,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,tumefaciens,"Root nodule, Host",USA,5674064,5491,3350042,0.59,3478,63.34,235,4.28,Plant tumors,Gram-
639279303,Finished,Bacillus_licheniformis_DSM_13_Goettingen,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,licheniformis,"Soil, Host",-1,4222645,4356,1950640,0.46,2993,68.71,23,0.53,Food poisoning,Gram+
639279304,Finished,Bacillus_licheniformis_DSM_13_Novozymes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,licheniformis,"Host, Soil",-1,4222334,4420,1950541,0.46,3203,72.47,20,0.45,Food poisoning,Gram+
639279306,Finished,Corynebacterium_glutamicum_Kalinowski_ATCC_13032,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,glutamicum,"Normal microflora, Soil",-1,3282708,3154,1767468,0.54,2247,71.24,28,0.89,None,Gram+
639279307,Finished,Corynebacterium_glutamicum_Nakagawa_ATCC_13032,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,glutamicum,"Soil, Normal microflora",-1,3309401,3032,1780797,0.54,1774,58.51,20,0.66,None,Gram+
639279308,Finished,"Ehrlichia_ruminantium_Welgevonden,_ARC-OVI",Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,ruminantium,Host,-1,1516355,931,416676,0.27,644,69.17,2,0.21,Heartwater,Gram-
639279309,Finished,"Ehrlichia_ruminantium_Welgevonden,_CIRAD",Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,ruminantium,Host,South Africa,1512977,976,415749,0.27,550,56.35,20,2.05,Heartwater,Gram-
639279310,Finished,Pseudomonas_aeruginosa_UCBPP-PA14,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,"Wastewater, Host, Soil, Fresh water",-1,6537648,5994,4333951,0.66,4270,71.24,105,1.75,"Nocosomial infection, Opportunistic infection",Gram-
639279312,Finished,Rhodopseudomonas_palustris_BisA53,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,palustris,"Soil, Sediment, Aquatic, Fresh water",Netherlands,5505494,4996,3547887,0.64,3400,68.05,338,6.77,None,Gram-
639332100,Finished,Homo_sapiens,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,-1,-1,3080436051,38612,1168897635,0.41,22698,58.78,917,2.37,-1,-1
639370800,Draft,Mus_musculus_C57BL/6J,Eukaryota,Chordata,Mammalia,Rodentia,Muridae,Mus,musculus,-1,-1,2644093988,60745,1064930687,0.42,37119,61.11,2655,4.37,-1,-1
639431600,Draft,Rattus_norvegicus_BN/SsNHsdMCW,Eukaryota,Chordata,Mammalia,Rodentia,Muridae,Rattus,norvegicus,-1,-1,2718897334,38115,1038778143,0.42,23829,62.52,1611,4.23,None,-1
639469800,Draft,Danio_rerio_Tuebingen,Eukaryota,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,rerio,Fresh water,-1,1097524406,38017,378513817,0.36,35444,93.23,262,0.69,-1,-1
639507900,Finished,Caenorhabditis_elegans_Bristol_N2,Eukaryota,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,elegans,-1,-1,100281235,20935,35539146,0.35,20056,95.8,963,4.6,-1,-1
639538900,Finished,Drosophila_melanogaster_y;_cn_bw_sp,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,melanogaster,-1,-1,120401063,21116,51023221,0.42,14081,66.68,189,0.9,-1,-1
639560100,Finished,Arabidopsis_thaliana_Columbia,Eukaryota,Streptophyta,unclassified,Brassicales,Brassicaceae,Arabidopsis,thaliana,-1,-1,119707899,31392,43096347,0.36,15084,48.05,1326,4.22,-1,-1
639591500,Draft,Anopheles_gambiae_PEST,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,gambiae,-1,-1,230466657,13749,100257402,0.45,13260,96.44,1057,7.69,-1,-1
639605300,Draft,Cryptosporidium_parvum_Iowa_II,Eukaryota,Apicomplexa,Coccidia,Eucoccidiorida,Cryptosporidiidae,Cryptosporidium,parvum,Host,-1,9102324,3886,2745490,0.3,1541,39.66,46,1.18,Diarrhea,-1
639609200,Draft,Dictyostelium_discoideum_AX4,Eukaryota,unclassified,unclassified,Dictyosteliida,unclassified,Dictyostelium,discoideum,Soil,-1,33928503,13362,7596014,0.22,2769,20.72,3692,27.63,-1,-1
639622600,Draft,Trypanosoma_brucei_brucei_927/4_GUTat10.1,Eukaryota,unclassified,unclassified,Kinetoplastida,Trypanosomatidae,Trypanosoma,brucei brucei,Host,-1,20527385,10253,9519113,0.46,2973,29,711,6.93,"Human sleeping sickness, Trypanosomiasis",-1
639633001,Finished,Acidothermus_cellulolyticus_11B,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Acidothermaceae,Acidothermus,cellulolyticus,"Hot spring, Fresh water, Aquatic",USA,2443540,2229,1634908,0.67,1676,75.19,184,8.25,None,Gram+
639633002,Finished,Acidovorax_avenae_citrulli_AAC00-1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,avenae,Host,-1,5352772,4868,3668378,0.69,3376,69.35,316,6.49,Bacterial fruit blotch,Gram-
639633003,Finished,Acidovorax_sp._JS42,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,sp.,"Terrestrial, Sediment, Soil",-1,4585154,4395,3030216,0.66,3077,70.01,336,7.65,None,Gram-
639633004,Finished,Aeromonas_hydrophila_hydrophila_ATCC_7966,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,hydrophila,"Food, Wastewater, Host, Fresh water",USA,4744448,4321,2920132,0.62,3312,76.65,275,6.36,"Septicemia, Gastroenteritis, Food poisoning",Gram-
639633005,Finished,Arthrobacter_aurescens_TC1,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,aurescens,"Terrestrial, Soil",USA,5226648,4793,3262989,0.62,3419,71.33,242,5.05,None,Gram+
639633006,Finished,Arthrobacter_sp._FB24,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,sp.,Soil,-1,5070478,4622,3315507,0.65,3279,70.94,149,3.22,None,Gram+
639633007,Finished,Azoarcus_sp._BH72,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,sp.,"Soil, Host, Obligate endophyte",Pakistan,4376040,4073,2972051,0.68,2524,61.97,1141,28.01,None,Gram-
639633008,Finished,Bacillus_thuringiensis_Al_Hakam,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,thuringiensis,"Soil, Host",-1,5313030,5050,1882605,0.35,3504,69.39,25,0.5,Sotto disease,Gram+
639633009,Finished,Bartonella_bacilliformis_KC583,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,bacilliformis,"Blood, Host",-1,1445021,1377,552557,0.38,939,68.19,36,2.61,"Oroya fever, Carrion's disease",Gram-
639633010,Finished,Bifidobacterium_adolescentis_ATCC_15703,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,adolescentis,"Host, Intestinal microflora",Germany,2089645,1709,1236742,0.59,1103,64.54,75,4.39,None,Gram+
639633012,Finished,Buchnera_aphidicola_Bp,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera,aphidicola,"Endosymbiont, Insect endosymbiont, Host",-1,618379,557,156707,0.25,467,83.84,4,0.72,None,Gram-
